label,score
3,0.02278283158079362
3,0.04405874814639822
0,0.03186795682038474
3,0.029430502029706915
3,0.023368177136163147
2,0.009473832008360017
1,0.003587720609793139
1,0.014873307307542046
3,0.01145609987938215
3,0.0049206334815877165
2,0.005018192166801905
3,0.018033649992655207
3,0.018163819147055477
3,0.027079176583398465
3,0.009798886841466289
3,0.021482426994233108
1,0.020216271280030666
3,0.04813230321957435
0,0.49370132524450666
1,0.08858601403321222
3,0.010525030133037913
3,0.016662330680279214
3,0.01749655913304034
3,0.013755243817845677
3,0.012860376946846998
1,0.10845146570847135
2,0.04521192425985914
1,0.05996481855240825
3,0.004387658012427246
3,0.010721280920548958
3,0.01598303706763258
3,0.05064199605095727
3,0.02284530517962698
3,0.08937778218966115
0,0.017132306500585778
3,0.002322587383233397
1,0.014514462067333724
1,0.02118874958147058
3,0.015202353412589685
2,0.12884996576277408
1,0.03582677899935583
3,0.026063310589703244
1,0.017587538408282758
0,0.030731608888703
3,0.004249166853645145
1,0.013462897669982453
2,0.033450819915255336
3,0.034905945091767324
3,0.005664289751485022
